hablante,destinatario,emisión,linea,path
FA1,CHI,&=kisses . ,1004,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,&=kisses . ,1006,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA3,ADULT,xxx . ,1008,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA3,ADULT,xxx . ,1010,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA3,ADULT,xxx . ,1024,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,&=kisses . ,1026,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,xxx . ,1028,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,&=raspberries . ,1038,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,&=raspberries . ,1040,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,&=raspberries . ,1042,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,&=raspberries . ,1044,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,&=raspberries . ,1064,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,&=kisses . ,1066,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,&=kisses . ,1068,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,1198,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,&=gasps . ,1248,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,&=cries . ,1368,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,ADULT,xxx . ,1374,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,&=yells . ,1376,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,1382,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,1384,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1390,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,1400,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1410,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,1448,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1461,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,1463,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA3,UNKNOWN,xxx . ,1465,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,1505,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,1523,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,CHI,xxx . ,1529,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,1565,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,&=laughs . ,1571,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,1603,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,1617,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,CHI,&=laughs . ,1627,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,1650,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,ADULT,xxx . ,1652,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,&=laughs xxx . ,1676,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,1703,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA3,UNKNOWN,xxx . ,1734,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,1742,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,1744,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1746,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1750,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,1752,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1758,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,1782,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1798,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1800,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1812,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1819,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1829,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,1837,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,&=cries . ,1839,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1845,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,&=yells . ,1851,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,OCH,&=yells . ,1857,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,1859,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1861,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,okay . ,1867,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,OCH,xxx . ,1879,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1885,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1933,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1943,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,&=cries . ,1949,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1955,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1961,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1963,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,1971,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA3,UNKNOWN,xxx . ,1973,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,1975,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA3,UNKNOWN,xxx . ,1977,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,UNKNOWN,okay . ,1991,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA3,UNKNOWN,xxx . ,1995,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,&=yells . ,1997,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,1999,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,2021,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,2023,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,&=yells . ,2029,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA3,ADULT,<kay> [: okay] xxx . ,2039,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,2049,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
UC1,UNKNOWN,xxx . ,2053,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,2115,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,2119,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA4,UNKNOWN,xxx . ,2123,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,2615,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,UNKNOWN,xxx . ,2643,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,ADULT,xxx . ,2647,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,ADULT,-and xxx . ,2666,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA2,CHI,&=laughs . ,2692,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,<kay> [: okay] . ,2702,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
FA1,CHI,xxx . ,3191,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/9106.elan.cha
EE1,OTHER,xxx . ,23,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
EE1,OTHER,xxx . ,38,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
EE1,OTHER,xxx . ,109,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
EE1,OTHER,xxx . ,129,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,&aw . ,131,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,&ah . ,135,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,&am &am &am &am &nam &nam &nam &nam . ,137,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,&am &nom &nom &nom &nom &nom &nom &nom &nom . ,139,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,&am &nom &nom &nom &nom &nom &nom . ,145,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
EE1,OTHER,xxx . ,147,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,&=blowsraspberry . ,155,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,&=gasps . ,157,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,&doo &doo &doo &doo &doo &doo &doo &doo &doo . ,167,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,&boo &boo &doo &doo &doo . ,169,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
EE1,OTHER,xxx . ,219,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
EE1,OTHER,xxx . ,253,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
EE1,OTHER,xxx . ,263,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA1,CHI,&=growls . ,574,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA1,CHI,<kay> [: okay] . ,630,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA1,UNKNOWN,&=whistles . ,634,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA1,ADULT,xxx . ,686,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,ADULT,xxx . ,688,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
UC1,UNKNOWN,xxx . ,702,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
UC1,UNKNOWN,xxx . ,704,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA2,ADULT,xxx . ,757,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA2,ADULT,xxx . ,767,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA2,CHI,&=laughs . ,778,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,UNKNOWN,xxx . ,850,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,UNKNOWN,&=laughs xxx <xxx> [=! laughs] . ,870,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA1,CHI,&=gasps . ,896,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA1,CHI,&=imitatesexplosion . ,898,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,&=groans . ,1037,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,OTHER,xxx . ,1381,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,OCH,xxx . ,1451,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,okay . ,1546,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,xxx . ,1550,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,CHI,<kay> [: okay] ? ,1581,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA1,CHI,xxx . ,1607,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA1,ADULT,xxx . ,1659,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,ADULT,okay . ,1661,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
MA1,P,okay ? ,1800,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/0459.elan.cha
FA1,ADULT,-like- . ,81,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=laughs . ,128,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,ADULT,-and- . ,191,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=kisses . ,311,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=kisses . ,313,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=laughs . ,343,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=kisses . ,379,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=laughs . ,413,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,-bad ! ,523,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
MA1,UNKNOWN,&=whistles . ,562,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,586,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,610,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,616,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,-Dad ! ,618,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,-Dad ! ,628,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,632,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,639,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,647,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,651,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,657,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,<&=grunts> [=! imitates] . ,669,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=grunts . ,671,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,<&=grunts> [=! imitates] . ,675,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,xxx . ,681,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,707,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,709,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,711,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,713,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,726,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,728,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,730,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,740,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,752,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,764,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,790,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,811,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,815,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,891,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,901,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,927,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,970,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=laughs . ,972,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,978,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,984,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,1006,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=kisses . ,1016,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,1022,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,1028,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,1048,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=kisses . ,1068,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=kisses . ,1076,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,1102,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,1168,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=laughs . ,1188,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=laughs . ,1190,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=laughs . ,1194,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=laughs . ,1200,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=raspberries . ,1202,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,1204,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,1212,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=kisses . ,1214,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=kisses . ,1216,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
EE1,ADULT,xxx . ,1222,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA2,CHI,&=kisses . ,1370,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=kisses . ,1372,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,CHI,&=laughs . ,1416,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA2,CHI,xxx . ,1452,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA2,CHI,xxx . ,1462,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA2,ADULT,&=laughs . ,1476,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,BOTH,&=laughs . ,1486,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA2,ADULT,xxx . ,1498,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
MA1,ADULT,xxx . ,1584,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,BOTH,&=laughs . ,1592,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA3,ADULT,&=laughs . ,1607,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,ADULT,&=laughs . ,1613,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA2,CHI,xxx . ,1640,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,ADULT,&=laughs . ,1666,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA2,ADULT,xxx . ,1668,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA2,ADULT,xxx . ,1722,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,BOTH,&=laughs . ,1746,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,BOTH,&=laughs . ,1750,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,BOTH,&=laughs . ,1762,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA1,BOTH,&=laughs . ,1776,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
FA2,BOTH,&=laughs . ,1785,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
MA1,ADULT,xxx . ,1808,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8560.elan.cha
